	Unnamed: 0	label	sentence	pos	v_index
818	818	1	Since popular ideas of life the past are often founded vividly coloured reconstructions of ‘ The World the Jurassic Period ’ and the like,  it is important to remember that imaginative scenes are all inferences bones,  and similar fragments.	verb	14
819	819	1	The type of sediment and the associated fossils will show whether the environment was marine,  freshwater or terrestrial,  providing the basic information which the ecology of the animal has to be accommodated.	verb	32
820	820	1	To proceed the reconstruction an assessment of probable life habits two different but complementary approaches are used.	verb	4
821	821	1	The second method tries to analyse the structure of the fossil almost it a piece of engineering.	verb	18
822	822	1	assumes that nature only manufactures efficient designs.	verb	5
823	823	1	Most animals today do seem to have bodies that accord well the functions they have to carry out to survive:  flyers are aerodynamically efficient,  active swimmers have suitable streamlining,  herbivorous mammals have teeth appropriate for grinding plant food,  andsoon.	verb	26
824	824	1	Since many kinds of trilobites co-existed any one time they were probably occupying different ecological niches,  >behaving in different ways,  corresponding the wide variation shape that they show.	verb	16
825	825	1	Most trilobites were broadly oval-shaped being rather longer than wide,  not greatly convex,  and with eyes that occupy perhaps a quarter of the length of the head.	verb	17
826	826	1	If the animal lived on the sea bottom,  it seems unlikely that it would have eye lenses specialized for looking,  and we begin to suspect that the animal habitually dwelt above the sea floor.	verb	28
827	827	1	Ofcourse because there are no living trilobites we can not find direct confirmation of hypothesis,  but we look for other arthropods that have the same modifications of the eyes,  forexample,  in the present day oceans.	verb	26
828	828	1	The analogy is found such ocean-going amphipods ( a kind of ‘ shrimp ’ ) as,  which also enormously expanded eyes,  looking headlamps,  compared its bottom-dwelling relatives ( above ).	verb	30
829	829	1	fact many of the arthropods that inhabit the water column have large,  globular eyes of kind. 	verb	10
830	830	1	The outline of the soft parts are also clearly displayed,  sothat the animal has been preserved almost frozen motion.	verb	18
831	831	1	Canals within the algae stand out rods kind of preservation,  which is common in Ordovician rocks.	verb	0
832	832	1	Canals within the algae stand out rods kind of preservation,  which is common in Ordovician rocks.	verb	7
833	833	1	is a typical ‘ coal shale ’;  shales and silts occurring between productive coal seams often contain impressions of the plants that went to form the coal.	verb	15
834	834	1	Sigillaria bark is covered little horseshoe-shaped scars ( leaf cushions ).	verb	10
835	835	1	Many of long leaves are preserved on the bedding planes of a siltstone.	verb	9
836	836	1	Glossopteris is characterized by its long strap-shaped leaves,  which have a conspicuous midrib,  with many fine,  smaller veins branching off it to form a network.	verb	12
837	837	1	58 Fossil horsetail, ,  Carboniferous.	verb	2
838	838	1	The little circlets of flat ‘ leaves ’ born regular intervals on the jointed stems serve to distinguish plant others in the Carboniferous coal-shales. 8 cm long.	verb	2
839	839	1	The little circlets of flat ‘ leaves ’ born regular intervals on the jointed stems serve to distinguish plant others in the Carboniferous coal-shales. 8 cm long.	verb	16
840	840	1	Poplar leaves an elegant outline resembling of an arab minaret.	verb	10
841	841	1	species a finely toothed margin;  a large,  wide leaf born on a long stem.	verb	5
842	842	1	Simple,  distinct veining can also be seen.	verb	2
843	843	1	beautifully preserved flowers are from the Oeningen deposits like the maple leaf and seeds illustrated here.	verb	15
844	844	1	Most bottom-dwelling trilobites preferred to live at a particular water depth,  or on a particular type of sea bottom ( mud,  sand or lime ).	verb	3
845	845	1	So case the different sources of evidence all point the same direction,  whether derived a detailed consideration of the way the trilobite is constructed,  or by analogy living animals similar adaptations,  or the evidence of the rocks or the distribution of the fossils.	verb	27
846	846	1	Active swimmers in the surface waters of the present oceans are likely to feed directly the plankton,  and the trilobites may have a method of harvesting large quantities of minute food.	verb	27
847	847	1	Puzzles remain,  eventhough we can be certain of the rudiments of the story.	verb	0
848	848	1	The sauropods have relatively long,  pillar- like legs,  resembling of the elephant,  the largest land animal,  and may have been well adapted for supporting the huge bulk of the animal.	verb	5
849	849	1	The balance of evidence seems to be swinging the original idea of swamp-dwelling giant dinosaurs fully terrestrial habits.	verb	7
850	850	1	the last few years a powerful controversy has arisen whether the dinosaurs as a whole were cold-blooded,  like all living reptiles ( and there is no doubt that dinosaurs reptiles ),  or warm-blooded,  resembling mammals respect.	verb	9
851	851	1	Cold-blooded animals have to ‘ warm ’ before they can be fully active;  is why lizards and snakes bask in the sun temperate climates.	verb	26
852	852	1	Under the microscope even the bone structure of dinosaurs looks more like of living mammals than cold-blooded reptiles.	verb	6
853	853	1	It has also been argued that the small mouths of the giants simply could not have downed enough food to support a warm-blooded metabolism,  particularly plant food that needs a lot of processing before it becomes available as energy.	verb	11
854	854	1	The armoured or plated dinosaurs include some species that seem too heavily burdened with protective armour to have been very active,  but does not necessarily mean that they had to be cold-blooded.	verb	3
855	855	1	The armoured or plated dinosaurs include some species that seem too heavily burdened with protective armour to have been very active,  but does not necessarily mean that they had to be cold-blooded.	verb	15
856	856	1	Protagonists of the warm-blooded theory will show some of the horned dinosaurs charging over the Cretaceous plains furious reptilian rhinoceroses! 	verb	0
857	857	1	Protagonists of the warm-blooded theory will show some of the horned dinosaurs charging over the Cretaceous plains furious reptilian rhinoceroses! 	verb	20
858	858	1	The warm-blooded supporters tend to ally themselves the supporters of a theory the relationships of the dinosaurs.	verb	1
859	859	1	A lot of the argument the authorities animals is the equivalence or otherwise of certain bones in dinosaurs and bird skeletons ( and particularly the Jurassic bird );  makes for rather dry reading for the layman.	verb	40
860	860	1	The essays book do not amount a programme:  but they are intended to provide a springboard for one.	verb	18
861	861	1	The inner city has been variously regarded as a cause for moral outrage,  a threat public order,  or as a stain the nation 's conscience.	verb	26
862	862	1	Meanwhile bad housing,  bad sanitation,  lack of education,  and other perennial ills associated overcrowding and poverty have been routinely denounced by political leaders and social reformers.	verb	10
863	863	1	the early 1940s and 1950s,  the belief was widely held that a combination of government intervention—  the form of town planning,  housing and health programmes,  and the provision of social security—  and permanent male full employment,  together an increase real wages,  would reduce suffering dueto poverty manageable proportions.	verb	29
864	864	1	The work of Peter Townsend and others showed that,  far presiding the elimination of poverty,  the Wilson Government actually failed to prevent some of its features worsening ( Townsend and Bosanquet,  1972 ).	verb	27
865	865	1	Rising unemployment turned a lingering and growing malaise a crisis.	verb	7
866	866	1	As in the United States,  so in Britain it was an outbreak of violence that dramatically brought the plight of the inner cities public notice.	verb	15
867	867	1	As in the United States,  so in Britain it was an outbreak of violence that dramatically brought the plight of the inner cities public notice.	verb	16
868	868	1	All were spontaneous outbursts:  none,  contraryto some claims,  were politically inspired or orchestrated ( except in Northern Ireland where urban problems existed a grander,  more devastating scale,  and where there was a unique heritage ).	verb	12
869	869	1	And the disturbances could not strictly be called racial:  the most prominent feature was of violent clashes young people and the police.	verb	11
870	870	1	Harrison describes ( p. 369 ) the way which the inner urban powder-keg leads a vicious circle,  many victims,  but few individual villains:	verb	25
871	871	1	The police force face the virtually impossible task of keeping the lid the explosive mixture of ingredients that the dynamics of British society have assembled in the inner city.	verb	14
872	872	1	But,  other changes,  the result is likely to be a ‘ society of barricaded self-defence,  and a steady erosion of civil liberties ’.	verb	14
873	873	1	Recently,  ofcourse,  there has been an added dimension—  part media-and-politician inflated,  part real:  drugs.	verb	7
874	874	1	Recently,  ofcourse,  there has been an added dimension—  part media-and-politician inflated,  part real:  drugs.	verb	10
875	875	1	Smoking heroin ( ‘ chasing the dragon ’ ) was one feature of the upsurge.	verb	4
876	876	1	Smoking heroin ( ‘ chasing the dragon ’ ) was one feature of the upsurge.	verb	6
877	877	1	for the moment,  however,  the pattern of drug abuse in Britain remains as varied as ever—  with home -produced drugs suchas amphetamines as serious a problem as that hit the headlines.	verb	18
878	878	1	It is a symptom of public anxiety urban squalor—  and,  less creditably,  of class and racial prejudice—  that ‘ drugs ’ and ‘ inner cities ’ are automatically linked the popular consciousness ( MacGregor,  1989a ).	verb	33
879	879	1	Inshort,  if life was always harder in the inner cities than elsewhere,  and if conditions may temporarily have been alleviated by the impact of the welfare state and rising incomes,  the last decade has been widely represented as a period of deterioration.	verb	36
880	880	1	Or the social or physical environment—  the replacement of companionably unhygienic slums by soulless tower blocks with broken lifts ( Coleman.,	verb	10
881	881	1	Or the social or physical environment—  the replacement of companionably unhygienic slums by soulless tower blocks with broken lifts ( Coleman.,	verb	14
882	882	1	Or would a simple injection of resources transform Kafkaesque honeycombs happy living-spaces,  a consequent decline inner-city ills?	verb	4
883	883	1	Or would a simple injection of resources transform Kafkaesque honeycombs happy living-spaces,  a consequent decline inner-city ills?	verb	9
884	884	1	The picture painted by the Commission 's report inner London is as gruesome as any ever presented ( and is itself revealing of common prejudices its choice of indicators of deprivation ):	verb	17
885	885	1	The Government 's post-1987 initiatives have,  some extent,  reflected a diagnosis based the need for better management—  though the principle that central authorities can provide a firmer grip than local ones—  but combined an anti-collectivist belief the restorative powers of capitalism.	verb	11
886	886	1	the encouragement of private investment and the liberation of the market;  the containment of the forces of social discontent;  the control of the powers of the local authorities;  and the encouragement of the movement of the wealthy into the inner city thus creating buffer areas of Tory support,  accentuating inequalities and injustice and ( hopefully though not necessarily ) reducing the potential for conflict the urban poor.	verb	48
887	887	1	The main thrust of the Government 's policy is contained the January 1988 White Paper Regional Policy and the Enterprise Economy,  the new Employment Training programme,  and especially the March 1988 programme—  all resting wider reforms local government structure and finance,  and education and housing.	verb	2
888	888	1	The most striking feature of package,  apartfrom its aim actively to involve employers and entrepreneurs,  is a sharp reduction the role of local government.	verb	19
889	889	1	The Urban Programme consisted of grants and initiatives the 1969 Local Government Grants ( Social Need ) Act,  which was intended as a flexible instrument to provide supplementary help local authorities the fields of housing,  education,  and health.	verb	25
890	890	1	The Urban Programme consisted of grants and initiatives the 1969 Local Government Grants ( Social Need ) Act,  which was intended as a flexible instrument to provide supplementary help local authorities the fields of housing,  education,  and health.	verb	35
891	891	1	True,  the new Secretary of State for the Environment laid stress,  the outset,  the need for economic regeneration,  and indicated his sympathy for the voluntary in the of urban problems.	verb	19
892	892	1	True,  the new Secretary of State for the Environment laid stress,  the outset,  the need for economic regeneration,  and indicated his sympathy for the voluntary in the of urban problems.	verb	28
893	893	1	became his slogan—  the partnership of public and private brains and money.	verb	4
894	894	1	Heseltine 's vision was of ‘ partnerships which recognise that there are some things that only governments can pay for,  but also that the ingenuity and flexibility of the private sector is indispensable ’ ( p. 156 ).	verb	26
895	895	1	He claims that serious work inner-city policy began 1979:  but it was,  undoubtedly,  the riots of 1981,  coinciding the biggest drop employment and job vacancies since the war,  which gave impetus the new approach.	verb	34
896	896	1	Conservative instincts were,  ofcourse,  to minimize—  the ‘ partnership—  state involvement and expenditure,  relativeto of private enterprise.	verb	9
897	897	1	The increased scale of operations also ushered another fashion of the 1980s—  new management structures.	verb	6
898	898	1	1986/7 the Urban Programme was supporting 1,380 starter units and 400 business starts enterprise workshops.	verb	16
899	899	1	It was providing 27,500 training places ( often inconjunctionwith the Manpower Services Commission ):  some 2,500 buildings were being improved;  estate action aimed to tackle run down housing;  and a large number of new ‘ partnerships ’ ( which some might see as subsidies,  or discredited regional grants,  a new guise ) were operation,  an effort to bring private investment run-down urban areas.	verb	45
900	900	1	1988 it was claimed that £200 million of Urban Development Grant and Urban Regeneration Grant had successfully ‘ levered ’ morethan £800 million of private investment the inner cities ( although how much of the latter sum might have been invested any case is difficult to say ).	verb	14
901	901	1	1988 it was claimed that £200 million of Urban Development Grant and Urban Regeneration Grant had successfully ‘ levered ’ morethan £800 million of private investment the inner cities ( although how much of the latter sum might have been invested any case is difficult to say ).	verb	19
902	902	1	It is a curious comment Thatcherism,  however,  that the administration most committed a reduction the role of the state,  and the need for an independent private sector,  has spent more urban regeneration and employment schemes and incentives private investment urban areas than any other recent history.	verb	36
903	903	1	One of the most bizarre aspects of government policy has been the effective murder of the voluntary sector,  and its appropriation,  by subterfuge,  the Tory version of the corporate state.	verb	13
904	904	1	One of the most bizarre aspects of government policy has been the effective murder of the voluntary sector,  and its appropriation,  by subterfuge,  the Tory version of the corporate state.	verb	20
905	905	1	One of the most bizarre aspects of government policy has been the effective murder of the voluntary sector,  and its appropriation,  by subterfuge,  the Tory version of the corporate state.	verb	26
906	906	1	Faced,  however,  the catastrophic increase unemployment and the need to occupy large numbers of workless people directly employing them ( which would have run counter the economic doctrine which had led the redundancy of many of them the first place ),  the Government poured money any ‘ voluntary ’ agency willing to put a bid for government-funded cheap labour.	verb	27
907	907	1	One result was the triumphant expansion of some charitable organizations,  which rejoiced both their new-found importance and the Government 's munificence.	verb	4
908	908	1	One result was the triumphant expansion of some charitable organizations,  which rejoiced both their new-found importance and the Government 's munificence.	verb	11
909	909	1	Another was the transformation of many such bodies,  already heavily subsidized public funds,  agencies of the state,  which financed them and indirectly determined their policy.	verb	9
910	910	1	Nowhere was the impact of clumsy sleight of hand more evident than in the inner cities,  where voluntary organizations had been most active,  and where the Government was most anxious for them to mop unemployment.	verb	7
911	911	1	However,  the later withdrawal of government support,  the scrapping of the Community Programme as unemployment receded,  left many of voluntary organizations high and dry.	verb	9
912	912	1	However,  the later withdrawal of government support,  the scrapping of the Community Programme as unemployment receded,  left many of voluntary organizations high and dry.	verb	16
913	913	1	The main issues that were prominent debates during 1980–1 were ‘ race ’ and ‘ law and order ’.	verb	5
914	914	1	was bynomeans an accident,  since the 1970s a powerful body of media,  political,  and academic opinion had been constructed the theme of how Britain was drifting a ‘ violent society ’,  and how the basis of consent was being shifted by the pressures of immigration and the growth of multi-racial inner city areas.	verb	20
915	915	1	The first took place the midst of the July 1981 riots,  and as its theme:  ‘ Civil Disturbances ’.	verb	6
916	916	1	The ‘ scourge of criminal violence ’ was,  Whitelaw argued,  a danger the whole framework of consent and legality which the political institutions of British society were based.	verb	2
917	917	1	reply Roy Hattersley supported the call for the immediate suppression of street violence,  but warned that the roots of such riots could not be dealt with until all people felt they a stake British society ( ibid.:  cols. 1407–9 )	verb	10
918	918	1	The importance of the riots pushing the law and order issue,  and specifically policing,  the main political agenda was emphasized by the Liberal leader,  David Steel,  who argued that ‘ urgent action ’ to prevent a drift lawlessness was necessary both a moral and a political perspective (,  vol. 13,  26 November 1981:  cols. 1009–11 ).	verb	21
919	919	1	A subsequent debate the same issue March 1982 was also full of references the experience of 1981,  the impact of street violence,  crime,  decaying urban conditions,  the breakdown of consent the police and many local communities,  and the spectre of ‘ more violence to come ’ if changes both policing tactics and social policy were not swiftly introduced (,  vol. 20,  25 March 1982:  cols. 1107–81 ).	verb	26
920	920	1	A subsequent debate the same issue March 1982 was also full of references the experience of 1981,  the impact of street violence,  crime,  decaying urban conditions,  the breakdown of consent the police and many local communities,  and the spectre of ‘ more violence to come ’ if changes both policing tactics and social policy were not swiftly introduced (,  vol. 20,  25 March 1982:  cols. 1107–81 ).	verb	42
921	921	1	1980 and 1981 debates the riots the media,  Parliament,  and various official reports hinged the interrelationship racial,  law-and-order,  and social factors.	verb	18
922	922	1	The importance of debate can be explained,  partly,  by the political capital which the Opposition could make linking the social and economic malaise of the country atlarge violent street disturbances.	verb	24
923	923	1	During the 16 July parliamentary debate ‘ Civil Disturbances ’,  Roy Hattersley 's formulation of linkage provided a useful summary of the ‘ social conditions ’ argument.	verb	17
924	924	1	The final symbolic cue used to make sense of the 1980–1 protests is more difficult to categorize,  but its basic meaning can be captured by the term ‘ political marginality ’.	verb	3
925	925	1	The final symbolic cue used to make sense of the 1980–1 protests is more difficult to categorize,  but its basic meaning can be captured by the term ‘ political marginality ’.	verb	23
926	926	1	Nevertheless,  during the 1980–1 events and their aftermath the political context was discussed a number of perspectives.	verb	10
927	927	1	The Scarman Report,  forexample,  located part of the explanation for the riots the feelings of alienation and powerlessness which were experienced by young blacks living in depressed inner-city areas.	verb	18
928	928	1	A successful policy for tackling the roots of urban disorder was seen as one which sought to involve all the community dealing with the problems of each area sothat they could come to feel that they a stake its future ( Scarman,  1981,  para. 6.42 ).	verb	4
929	929	1	But the concern overcoming political marginality remained the sidelines of the main public debate because it questioned the perception of the rioters as driven by irrational,  uncivilized,  and criminal instincts.	verb	10
930	930	1	Aspects of measures are considered further the chapter.	verb	0
931	931	1	There are many continuities 1980–1 and 1985 inrelationto the common-sense images used the press and television to cover the events.	verb	3
932	932	1	During the 1985 riots and their immediate aftermath,  the imagery of ‘ race ’ was used by sections of the press the sense of ambiguity which could still be found 1980–1.	verb	9
933	933	1	The ‘ silence race ’ was breached 1980–1,  but 1985 debate racial issues was taken a step further.	verb	7
934	934	1	To be sure there was still a strong response opposing Enoch Powell 's call for repatriation,  all shades of political opinion,  but the racialization of public debate the 1985 riots went much further than 1980–1.	verb	18
935	935	1	The imagery of the ‘ black bomber,  used Handsworth was extended the notion that there were groups of alienated and criminalized young blacks who saw the riots as a chance to engage an ‘ orgy of looting ’.	verb	37
936	936	1	Indeed,  September and October 1985,  and during the following months,  the imagery of race continued to dominate debate both the causes and the policy outcomes of the riots.	verb	12
937	937	1	During 1985 issue was raised onceagain,  though then the extent of mass unemployment and urban de-industrialization and decay was more stark than it had been 198l.	verb	22
938	938	1	Images of ‘ urban decay ’,  ‘ tinderbox cities ’,  and ‘ ghetto streets ’ linked the images of ‘ race inequality ’ and ‘ black ghettos ’ to produce an analysis more complex but also more contradictory.	verb	4
939	939	1	Images of ‘ urban decay ’,  ‘ tinderbox cities ’,  and ‘ ghetto streets ’ linked the images of ‘ race inequality ’ and ‘ black ghettos ’ to produce an analysis more complex but also more contradictory.	verb	7
940	940	1	Images of ‘ urban decay ’,  ‘ tinderbox cities ’,  and ‘ ghetto streets ’ linked the images of ‘ race inequality ’ and ‘ black ghettos ’ to produce an analysis more complex but also more contradictory.	verb	28
941	941	1	An interesting mixture of the various images was provided by a story the the headline:  ‘ Broadwater Farm:  Like the Divis Flats Reggae ’ ( 8 October 1985 ).	verb	22
942	942	1	An interesting mixture of the various images was provided by a story the the headline:  ‘ Broadwater Farm:  Like the Divis Flats Reggae ’ ( 8 October 1985 ).	verb	25
943	943	1	Even the,  which deployed the clearest use of ‘ race ’ and ‘ outside agitator ’ arguments,  ran a major story Broadwater Farm the headline:  ‘ Burnt-out hulks litter this concrete jungle…  despair hangs heavy ’ ( 8 October 1985 ).	verb	3
944	944	1	Even the,  which deployed the clearest use of ‘ race ’ and ‘ outside agitator ’ arguments,  ran a major story Broadwater Farm the headline:  ‘ Burnt-out hulks litter this concrete jungle…  despair hangs heavy ’ ( 8 October 1985 ).	verb	33
945	945	1	The ‘ cities of inner despair ’ were conceived as the breeding ground for disorderly protest,  and however hard the Government tried to break the causal link the,  it was forced to take onboard the need to restore order not only the police but promises of help for the inner cities.	verb	14
946	946	1	The ‘ cities of inner despair ’ were conceived as the breeding ground for disorderly protest,  and however hard the Government tried to break the causal link the,  it was forced to take onboard the need to restore order not only the police but promises of help for the inner cities.	verb	35
947	947	1	The general form relied the argument that the riots were not a form of protest the insufferable social conditions of inner-city areas or the actions of the police,  but a ‘ criminal act ’ or a ‘ cry for loot ’.	verb	41
948	948	1	First,  it distanced the riots the social,  economic,  political,  and other grievances which had been linked them by locating the cause the ‘ social problems ’ of inner-city dwellers and the ‘ simple greed ’ of the drug barons to accumulate ‘ loot ’.	verb	42
949	949	1	The issue of drugs provided an everyday image,  already a national issue saturation media coverage and public debate,  which the police,  the Home Office,  and other institutions could depoliticize the riots.	verb	13
950	950	1	The issue of drugs provided an everyday image,  already a national issue saturation media coverage and public debate,  which the police,  the Home Office,  and other institutions could depoliticize the riots.	verb	30
951	951	1	Responding the Handsworth events Douglas Hurd was moved to argue forcibly that such events were senseless and reflected more those who participated them than the society which they took place:  ‘ The sound which law abiding people in Handsworth heard Monday night,  the echoes of which I picked Tuesday,  was not a cry for help but a cry for loot ’ (,  13 September 1985 ).	verb	11
952	952	1	Responding the Handsworth events Douglas Hurd was moved to argue forcibly that such events were senseless and reflected more those who participated them than the society which they took place:  ‘ The sound which law abiding people in Handsworth heard Monday night,  the echoes of which I picked Tuesday,  was not a cry for help but a cry for loot ’ (,  13 September 1985 ).	verb	49
953	953	1	Responding the Handsworth events Douglas Hurd was moved to argue forcibly that such events were senseless and reflected more those who participated them than the society which they took place:  ‘ The sound which law abiding people in Handsworth heard Monday night,  the echoes of which I picked Tuesday,  was not a cry for help but a cry for loot ’ (,  13 September 1985 ).	verb	65
954	954	1	Responding the Handsworth events Douglas Hurd was moved to argue forcibly that such events were senseless and reflected more those who participated them than the society which they took place:  ‘ The sound which law abiding people in Handsworth heard Monday night,  the echoes of which I picked Tuesday,  was not a cry for help but a cry for loot ’ (,  13 September 1985 ).	verb	67
955	955	1	He drew the conclusion that the riot ‘ came like a bolt the blue ’ (,  21 November 1985 ).	verb	13
956	956	1	It would be naive to expect to uncover any ultimate explanation or basic cause for criminal behaviour,  given the extensive and diverse behaviour that is encompassed by the term crime.	verb	25
957	957	1	The individual criminal is born so;  and is usually put ‘ faulty chromosome patterns ’,  or,  more vaguely,  to ‘ hereditary traits ’.	verb	23
958	958	1	In the medical faculty at the University of Rome there is a gallery of portraits of splendidly ugly delinquents who were used to illustrate Lombroso 's theory.	verb	23
959	959	1	Thus were explained anatomically the enormous jaws,  high cheek bones,  prominent superciliary arches,  solitary lines on the palms,  extreme size of the orbits,  handle shaped or sessile ears found criminals,  savages and apes,  insensibility of pain,  extremely acute sight,  tattooing,  excessive idleness,  love of orgies and the craving for evil for its own sake…	verb	22
960	960	1	Thus were explained anatomically the enormous jaws,  high cheek bones,  prominent superciliary arches,  solitary lines on the palms,  extreme size of the orbits,  handle shaped or sessile ears found criminals,  savages and apes,  insensibility of pain,  extremely acute sight,  tattooing,  excessive idleness,  love of orgies and the craving for evil for its own sake…	verb	26
961	961	1	Thus were explained anatomically the enormous jaws,  high cheek bones,  prominent superciliary arches,  solitary lines on the palms,  extreme size of the orbits,  handle shaped or sessile ears found criminals,  savages and apes,  insensibility of pain,  extremely acute sight,  tattooing,  excessive idleness,  love of orgies and the craving for evil for its own sake…	verb	31
962	962	1	Most advocates of biological theories do not express themselves the same bizarre language and style as Lombroso,  and such theories of crime are not merely historical relics that died Lombroso.	verb	29
963	963	1	Furthermore,  it has been found that the association delinquency the one hand and height,  weight and physique the other is greatly reduced once social,  background factors are taken account.	verb	27
964	964	1	An example of more sophisticated biological approach is the work of Hans Eysenck,  who has argued a series of studies,  that there is a link genetically based personality characteristics and criminal behaviour.	verb	5
965	965	1	An individual 's degree of extroversion or introversion is inherited,  determined by his or her genetic make-up.	verb	16
966	966	1	While some genetic influence can not be ruled out,  just what is inherited remains very unclear.	verb	12
967	967	1	The majority of offenders do not come from disturbed or broken homes,  and many broken homes do not produce delinquents.	verb	8
968	968	1	The problem assessing the influence of parental and family dimensions,  suchas weak supervision or parental criminality,  is the fact that they are closely linked various aspects of social and economic disadvantage,  suchas poverty,  overcrowding and poor housing.	verb	3
969	969	1	They are based the idea that criminal behaviour is either inherited or a consequence of unique,  individual experiences.	verb	11
970	970	1	While some offenders suffer mental disorders the vast majority do not.	verb	8
971	971	1	Furthermore,  if criminals are abnormal then it follows that a large proportion of the population must also be abnormal.	verb	7
972	972	1	Chapter One,  it was stressed that crime can not be considered asidefrom its social context,  that it is dependent society defining certain actions as criminal,  and the reaction of others such actions.	verb	15
973	973	1	Given the extent which geographic information management is applications driven,  it is important to consider some depth the characteristics of some potential application fields.	verb	25
974	974	1	the process it will be necessary to examine not only the extent which geographic issues feature the policy issues agenda fields but also the institutional context which governs decision-making and the extent which data are available for research and policy analysis purposes.	verb	30
975	975	1	Questions data availability are likely to be particularly important where users are heavily dependent secondary sources.	verb	13
976	976	1	situations of kind provisions governing access and format may exert powerful constraints the use that can be made of data.	verb	6
977	977	1	The first four chapters part examine issues relating geographic information handling intermsof four potential applications fields.	verb	13
978	978	1	The authors were asked to review the current state of the art their fields particular reference the likely requirements of the future policy issues agenda intermsof the demands that they make geographic information management.	verb	11
979	979	1	way the chapters part present a number of perspectives which essentially complement and amplify the discussion the previous part.	verb	12
980	980	1	effect the product of the discussion both parts is a matrix where the methodological issues are listed one axis and particular applications fields the other.	verb	21
981	981	1	effect the product of the discussion both parts is a matrix where the methodological issues are listed one axis and particular applications fields the other.	verb	24
982	982	1	Brown 's chapter geodemographics discusses an application field primary data collected for operational purposes are typically evaluated inrelationto secondary data derived sources suchas the Census of Population.	verb	7
983	983	1	The range of data sets involved and the demands that are made GIS technology applications of kind are often more limited than of previous applications fields.	verb	28
984	984	1	The boundaries EDs have not been widely digitized,  unlike the higher level electoral wards.	verb	1
985	985	1	Furthermore,  the scales which population estimates are often required means that even EDs are too coarse for risk assessments.	verb	19
986	986	1	A useful research exercise would be to compare the use of census and PAC data deriving quantitative risk assessments and is an interesting research problem.	verb	16
987	987	1	Even PAC data some assumptions would need to be made numbers of persons per household if good population estimates were to be made.	verb	5
988	988	1	In the UK we seem to be lagging well the USA the construction of databases hazardous sites and especially hazard events suchas involving toxic releases.	verb	7
989	989	1	In the UK we seem to be lagging well the USA the construction of databases hazardous sites and especially hazard events suchas involving toxic releases.	verb	14
990	990	1	In the UK we seem to be lagging well the USA the construction of databases hazardous sites and especially hazard events suchas involving toxic releases.	verb	28
991	991	1	We data some hazardous sites ( e.g. regulated by CIMAH ) in the UK but a much more comprehensive approach should be adopted,  especially if we are serious the search for environmental associations chronic diseases.	verb	25
992	992	1	Can we not use GIS technology to construct ‘ risk mosaics ’ ( Zeigler 1983 ),  a variety of spatial scales,  akin Hewitt and Burton 's ‘ hazardousness ’ of a place?	verb	10
993	993	1	Can we not use GIS technology to construct ‘ risk mosaics ’ ( Zeigler 1983 ),  a variety of spatial scales,  akin Hewitt and Burton 's ‘ hazardousness ’ of a place?	verb	21
994	994	1	Further afield,  we need to recognize that some disasters ( most obviously Chernobyl ) will implications for morethan one country sothat environmental monitoring should take place some kind of international co-ordination.	verb	1
995	995	1	As noted above,  the work of Fedra ( 1989 ) is a major step direction,  and links need to be forged initiatives in the UK and the rest of Europe.	verb	22
996	996	1	Intermsof databases hazardous wastes,  attention has already been drawn the waste disposal plans prepared by WRAs.	verb	9
997	997	1	large data set,  which grid references have now been added,  comprises information nearly 40 000 individuals.	verb	6
998	998	1	Is it,  we wonder,  possible to contemplate bringing together some of data sources to form a National Online Health Information System ( NOHIS ),  to parallel for employment and unemployment ( Townsend 1987 )?	verb	6
999	999	1	Are there prone areas?	verb	2
1000	1000	1	Here,  our view,  is a classic case of the absence of a geographical input rendering the data of limited value.	verb	15
1001	1001	1	Another way which there needs to be a statistical methods and GIS is the area of spatial sampling and estimation spatial samples.	verb	20
1002	1002	1	We may want to count numbers living plumes,  circles of fixed radius,  buffer zones andsoon.	verb	8
1003	1003	1	Existing GIS techniques usually base the estimates area-weighted shares,  sothat a new polygon created by ‘ slicing ’ an existing area half is assigned the population of source unit.	verb	17
1004	1004	1	the NWRRL work is underway ( Flowerdew and Green 1989 ) to solve such problems using the EM algorithm and the statistical modelling package GLIM,  which has been interfaced ARC/INFO.	verb	23
1005	1005	1	the NWRRL work is underway ( Flowerdew and Green 1989 ) to solve such problems using the EM algorithm and the statistical modelling package GLIM,  which has been interfaced ARC/INFO.	verb	29
1006	1006	1	is the so-called Chinese postman problem,  which provides a Hamiltonian circuit through the arcs ( as compared the travelling salesman problem which is a minimum route the network nodes ).	verb	5
1007	1007	1	is the so-called Chinese postman problem,  which provides a Hamiltonian circuit through the arcs ( as compared the travelling salesman problem which is a minimum route the network nodes ).	verb	30
1008	1008	1	Paula looked every inch a model days,  Arlene thought a touch of proprietorial pride.	verb	14
1009	1009	1	A good suit was a working model 's uniform—  Paula now bought two each season and wore them with perfectly matching accessories,  hat,  bag and shoes.	verb	8
1010	1010	1	But the transformation of a leggy young filly a sleekly beautiful racehorse had been her doing.	verb	12
1011	1011	1	eighteen months the model circuit had eliminated all trace of her former Somerset accent.	verb	5
1012	1012	1	Madame Mattli was almost exactly as Paula had imagined she would be,  a petite perfectly turned out woman an air of chic that was unmistakably French.	verb	20
