	label	sentence	pos	v_index
915	1	The first took place in the midst of the July 1981 riots,  and had as its theme:  ‘ Civil Disturbances ’.	verb	6
916	1	The ‘ scourge of criminal violence ’ was,  Whitelaw argued,  a danger to the whole framework of consent and legality on which the political institutions of British society were based.	verb	2
917	1	In reply Roy Hattersley supported the call for the immediate suppression of street violence,  but warned that the roots of such riots could not be dealt with until all people felt they had a stake in British society ( ibid.:  cols. 1407–9 )	verb	10
918	1	The importance of the riots in pushing the law and order issue,  and specifically policing,  onto the main political agenda was emphasized by the Liberal leader,  David Steel,  who argued that ‘ urgent action ’ to prevent a drift into lawlessness was necessary from both a moral and a political perspective (,  vol. 13,  26 November 1981:  cols. 1009–11 ).	verb	21
919	1	A subsequent debate on the same issue in March 1982 was also full of references to the experience of 1981,  the impact of street violence,  crime,  decaying urban conditions,  the breakdown of consent between the police and many local communities,  and the spectre of ‘ more violence to come ’ if changes in both policing tactics and social policy were not swiftly introduced (,  vol. 20,  25 March 1982:  cols. 1107–81 ).	verb	26
920	1	A subsequent debate on the same issue in March 1982 was also full of references to the experience of 1981,  the impact of street violence,  crime,  decaying urban conditions,  the breakdown of consent between the police and many local communities,  and the spectre of ‘ more violence to come ’ if changes in both policing tactics and social policy were not swiftly introduced (,  vol. 20,  25 March 1982:  cols. 1107–81 ).	verb	42
921	1	Throughout 1980 and 1981 debates about the riots in the media,  in Parliament,  and in various official reports hinged around the interrelationship between racial,  law-and-order,  and social factors.	verb	18
922	1	The importance of this debate can be explained,  partly,  by the political capital which the Opposition could make from linking the social and economic malaise of the country atlarge with violent street disturbances.	verb	24
923	1	During the 16 July parliamentary debate on ‘ Civil Disturbances ’,  Roy Hattersley 's formulation of this linkage provided a useful summary of the ‘ social conditions ’ argument.	verb	17
924	1	The final symbolic cue used to make sense of the 1980–1 protests is more difficult to categorize,  but its basic meaning can be captured by the term ‘ political marginality ’.	verb	3
925	1	The final symbolic cue used to make sense of the 1980–1 protests is more difficult to categorize,  but its basic meaning can be captured by the term ‘ political marginality ’.	verb	23
926	1	Nevertheless,  during the 1980–1 events and their aftermath the political context was discussed from a number of perspectives.	verb	10
927	1	The Scarman Report,  forexample,  located part of the explanation for the riots in the feelings of alienation and powerlessness which were experienced by young blacks living in depressed inner-city areas.	verb	18
928	1	A successful policy for tackling the roots of urban disorder was seen as one which sought to involve all the community in dealing with the problems of each area sothat they could come to feel that they have a stake in its future ( Scarman,  1981,  para. 6.42 ).	verb	4
929	1	But the concern with overcoming political marginality remained on the sidelines of the main public debate because it questioned the perception of the rioters as driven by irrational,  uncivilized,  and criminal instincts.	verb	10
930	1	Aspects of these measures are considered further on in the chapter.	verb	0
931	1	There are many continuities between 1980–1 and 1985 inrelationto the common-sense images used in the press and television to cover the events.	verb	3
932	1	During the 1985 riots and their immediate aftermath,  the imagery of ‘ race ’ was used by sections of the press without the sense of ambiguity which could still be found in 1980–1.	verb	9
933	1	The ‘ silence over race ’ was breached in 1980–1,  but in 1985 debate about racial issues was taken a step further.	verb	7
934	1	To be sure there was still a strong response opposing Enoch Powell 's call for repatriation,  from all shades of political opinion,  but the racialization of public debate about the 1985 riots went much further than 1980–1.	verb	18
935	1	The imagery of the ‘ black bomber,  used in Handsworth was extended to the notion that there were groups of alienated and criminalized young blacks who saw the riots as a chance to engage in an ‘ orgy of looting ’.	verb	37
936	1	Indeed,  throughout September and October 1985,  and during the following months,  the imagery of race continued to dominate debate about both the causes and the policy outcomes of the riots.	verb	12
937	1	During 1985 this issue was raised onceagain,  though by then the extent of mass unemployment and urban de-industrialization and decay was more stark than it had been in 198l.	verb	22
938	1	Images of ‘ urban decay ’,  ‘ tinderbox cities ’,  and ‘ ghetto streets ’ linked up with the images of ‘ race inequality ’ and ‘ black ghettos ’ to produce an analysis more complex but also more contradictory.	verb	4
939	1	Images of ‘ urban decay ’,  ‘ tinderbox cities ’,  and ‘ ghetto streets ’ linked up with the images of ‘ race inequality ’ and ‘ black ghettos ’ to produce an analysis more complex but also more contradictory.	verb	7
940	1	Images of ‘ urban decay ’,  ‘ tinderbox cities ’,  and ‘ ghetto streets ’ linked up with the images of ‘ race inequality ’ and ‘ black ghettos ’ to produce an analysis more complex but also more contradictory.	verb	28
941	1	An interesting mixture of the various images was provided by a story in the under the headline:  ‘ Broadwater Farm:  Like the Divis Flats with Reggae ’ ( 8 October 1985 ).	verb	22
942	1	An interesting mixture of the various images was provided by a story in the under the headline:  ‘ Broadwater Farm:  Like the Divis Flats with Reggae ’ ( 8 October 1985 ).	verb	25
943	1	Even the,  which deployed the clearest use of ‘ race ’ and ‘ outside agitator ’ arguments,  ran a major story on Broadwater Farm under the headline:  ‘ Burnt-out hulks litter this concrete jungle…  despair hangs heavy ’ ( 8 October 1985 ).	verb	3
944	1	Even the,  which deployed the clearest use of ‘ race ’ and ‘ outside agitator ’ arguments,  ran a major story on Broadwater Farm under the headline:  ‘ Burnt-out hulks litter this concrete jungle…  despair hangs heavy ’ ( 8 October 1985 ).	verb	33
945	1	The ‘ cities of inner despair ’ were conceived as the breeding ground for disorderly protest,  and however hard the Government tried to break the causal link between the two,  it was forced to take onboard the need to restore order not only through the police but through promises of help for the inner cities.	verb	14
946	1	The ‘ cities of inner despair ’ were conceived as the breeding ground for disorderly protest,  and however hard the Government tried to break the causal link between the two,  it was forced to take onboard the need to restore order not only through the police but through promises of help for the inner cities.	verb	35
947	1	The general form relied on the argument that the riots were not a form of protest against the insufferable social conditions of inner-city areas or the actions of the police,  but a ‘ criminal act ’ or a ‘ cry for loot ’.	verb	41
948	1	First,  it distanced the riots from the social,  economic,  political,  and other grievances which had been linked to them by locating the cause outside the ‘ social problems ’ of inner-city dwellers and in the ‘ simple greed ’ of the drug barons to accumulate ‘ loot ’.	verb	42
949	1	The issue of drugs provided an everyday image,  already a national issue through saturation media coverage and public debate,  around which the police,  the Home Office,  and other institutions could depoliticize the riots.	verb	13
950	1	The issue of drugs provided an everyday image,  already a national issue through saturation media coverage and public debate,  around which the police,  the Home Office,  and other institutions could depoliticize the riots.	verb	30
951	1	Responding to the Handsworth events Douglas Hurd was moved to argue forcibly that such events were senseless and reflected more on those who participated in them than on the society in which they took place:  ‘ The sound which law abiding people in Handsworth heard on Monday night,  the echoes of which I picked up on Tuesday,  was not a cry for help but a cry for loot ’ (,  13 September 1985 ).	verb	11
952	1	Responding to the Handsworth events Douglas Hurd was moved to argue forcibly that such events were senseless and reflected more on those who participated in them than on the society in which they took place:  ‘ The sound which law abiding people in Handsworth heard on Monday night,  the echoes of which I picked up on Tuesday,  was not a cry for help but a cry for loot ’ (,  13 September 1985 ).	verb	49
953	1	Responding to the Handsworth events Douglas Hurd was moved to argue forcibly that such events were senseless and reflected more on those who participated in them than on the society in which they took place:  ‘ The sound which law abiding people in Handsworth heard on Monday night,  the echoes of which I picked up on Tuesday,  was not a cry for help but a cry for loot ’ (,  13 September 1985 ).	verb	65
954	1	Responding to the Handsworth events Douglas Hurd was moved to argue forcibly that such events were senseless and reflected more on those who participated in them than on the society in which they took place:  ‘ The sound which law abiding people in Handsworth heard on Monday night,  the echoes of which I picked up on Tuesday,  was not a cry for help but a cry for loot ’ (,  13 September 1985 ).	verb	67
955	1	He drew the conclusion from this that the riot ‘ came like a bolt outof the blue ’ (,  21 November 1985 ).	verb	13
956	1	It would be naive to expect to uncover any ultimate explanation or basic cause for criminal behaviour,  given the extensive and diverse behaviour that is encompassed by the term crime.	verb	25
957	1	The individual criminal is born so;  and this is usually put down to ‘ faulty chromosome patterns ’,  or,  more vaguely,  to ‘ hereditary traits ’.	verb	23
958	1	In the medical faculty at the University of Rome there is a gallery of portraits of splendidly ugly delinquents who were used to illustrate Lombroso 's theory.	verb	23
959	1	Thus were explained anatomically the enormous jaws,  high cheek bones,  prominent superciliary arches,  solitary lines on the palms,  extreme size of the orbits,  handle shaped or sessile ears found in criminals,  savages and apes,  insensibility of pain,  extremely acute sight,  tattooing,  excessive idleness,  love of orgies and the craving for evil for its own sake…	verb	22
960	1	Thus were explained anatomically the enormous jaws,  high cheek bones,  prominent superciliary arches,  solitary lines on the palms,  extreme size of the orbits,  handle shaped or sessile ears found in criminals,  savages and apes,  insensibility of pain,  extremely acute sight,  tattooing,  excessive idleness,  love of orgies and the craving for evil for its own sake…	verb	26
961	1	Thus were explained anatomically the enormous jaws,  high cheek bones,  prominent superciliary arches,  solitary lines on the palms,  extreme size of the orbits,  handle shaped or sessile ears found in criminals,  savages and apes,  insensibility of pain,  extremely acute sight,  tattooing,  excessive idleness,  love of orgies and the craving for evil for its own sake…	verb	31
962	1	Most advocates of biological theories do not express themselves in the same bizarre language and style as Lombroso,  and such theories of crime are not merely historical relics that died with Lombroso.	verb	29
963	1	Furthermore,  it has been found that the association between delinquency on the one hand and height,  weight and physique on the other is greatly reduced once social,  background factors are taken into account.	verb	27
964	1	An example of this more sophisticated biological approach is the work of Hans Eysenck,  who has argued in a series of studies,  that there is a link between genetically based personality characteristics and criminal behaviour.	verb	5
965	1	An individual 's degree of extroversion or introversion is inherited,  determined by his or her genetic make-up.	verb	16
966	1	While some genetic influence can not be ruled out,  just what is inherited remains very unclear.	verb	12
967	1	The majority of offenders do not come from disturbed or broken homes,  and many broken homes do not produce delinquents.	verb	8
968	1	The problem with assessing the influence of parental and family dimensions,  suchas weak supervision or parental criminality,  is the fact that they are closely linked to various aspects of social and economic disadvantage,  suchas poverty,  overcrowding and poor housing.	verb	3
969	1	They are based on the idea that criminal behaviour is either inherited or a consequence of unique,  individual experiences.	verb	11
970	1	While some offenders suffer from mental disorders the vast majority do not.	verb	8
971	1	Furthermore,  if criminals are abnormal then it follows that a large proportion of the population must also be abnormal.	verb	7
972	1	In Chapter One,  it was stressed that crime can not be considered asidefrom its social context,  that it is dependent on society defining certain actions as criminal,  and on the reaction of others to such actions.	verb	15
973	1	Given the extent to which geographic information management is applications driven,  it is important to consider in some depth the characteristics of some potential application fields.	verb	25
974	1	In the process it will be necessary to examine not only the extent to which geographic issues feature on the policy issues agenda in these fields but also the institutional context which governs decision-making and the extent to which data are available for research and policy analysis purposes.	verb	30
975	1	Questions on data availability are likely to be particularly important where users are heavily dependent on secondary sources.	verb	13
976	1	In situations of this kind provisions governing access and format may exert powerful constraints on the use that can be made of these data.	verb	6
977	1	The first four chapters in this part examine issues relating to geographic information handling intermsof four potential applications fields.	verb	13
978	1	The authors were asked to review the current state of the art in their fields with particular reference to the likely requirements of the future policy issues agenda intermsof the demands that they make on geographic information management.	verb	11
979	1	In this way the chapters in this part present a number of perspectives which essentially complement and amplify the discussion in the previous part.	verb	12
980	1	In effect the product of the discussion in both parts is a matrix where the methodological issues are listed along one axis and particular applications fields on the other.	verb	21
981	1	In effect the product of the discussion in both parts is a matrix where the methodological issues are listed along one axis and particular applications fields on the other.	verb	24
982	1	Brown 's chapter on geodemographics discusses an application field where primary data collected for operational purposes are typically evaluated inrelationto secondary data derived from sources suchas the Census of Population.	verb	7
983	1	The range of data sets involved and the demands that are made on GIS technology in applications of this kind are often more limited than those of previous applications fields.	verb	28
984	1	The boundaries EDs have not been widely digitized,  unlike the higher level electoral wards.	verb	1
985	1	Furthermore,  the scales at which population estimates are often required means that even EDs are too coarse for risk assessments.	verb	19
986	1	A useful research exercise would be to compare the use of census and PAC data in deriving quantitative risk assessments and this is an interesting research problem.	verb	16
987	1	Even with PAC data some assumptions would need to be made about numbers of persons per household if good population estimates were to be made.	verb	5
988	1	In the UK we seem to be lagging well behind the USA in the construction of databases on hazardous sites and especially hazard events suchas those involving toxic releases.	verb	7
989	1	In the UK we seem to be lagging well behind the USA in the construction of databases on hazardous sites and especially hazard events suchas those involving toxic releases.	verb	14
990	1	In the UK we seem to be lagging well behind the USA in the construction of databases on hazardous sites and especially hazard events suchas those involving toxic releases.	verb	28
991	1	We have data on some hazardous sites ( e.g. those regulated by CIMAH ) in the UK but a much more comprehensive approach should be adopted,  especially if we are serious in the search for environmental associations with chronic diseases.	verb	25
992	1	Can we not use GIS technology to construct ‘ risk mosaics ’ ( Zeigler 1983 ),  at a variety of spatial scales,  akin to Hewitt and Burton 's ‘ hazardousness ’ of a place?	verb	10
993	1	Can we not use GIS technology to construct ‘ risk mosaics ’ ( Zeigler 1983 ),  at a variety of spatial scales,  akin to Hewitt and Burton 's ‘ hazardousness ’ of a place?	verb	21
994	1	Further afield,  we need to recognize that some disasters ( most obviously Chernobyl ) will have implications for morethan one country sothat environmental monitoring should take place with some kind of international co-ordination.	verb	1
995	1	As noted above,  the work of Fedra ( 1989 ) is a major step in this direction,  and links need to be forged between initiatives in the UK and the rest of Europe.	verb	22
996	1	Intermsof databases on hazardous wastes,  attention has already been drawn to the waste disposal plans prepared by WRAs.	verb	9
997	1	This large data set,  to which grid references have now been added,  comprises information about nearly 40 000 individuals.	verb	6
998	1	Is it,  we wonder,  possible to contemplate bringing together some of these data sources to form a National Online Health Information System ( NOHIS ),  to parallel that for employment and unemployment ( Townsend 1987 )?	verb	6
999	1	Are there prone areas?	verb	2
1000	1	Here,  in our view,  is a classic case of the absence of a geographical input rendering the data of limited value.	verb	15
1001	1	Another way in which there needs to be a between statistical methods and GIS is in the area of spatial sampling and estimation from spatial samples.	verb	20
1002	1	We may want to count numbers living within plumes,  circles of fixed radius,  buffer zones andsoon.	verb	8
1003	1	Existing GIS techniques usually base the estimates on area-weighted shares,  sothat a new polygon created by ‘ slicing ’ an existing area in half is assigned half the population of that source unit.	verb	17
1004	1	At the NWRRL work is underway ( Flowerdew and Green 1989 ) to solve such problems using the EM algorithm and the statistical modelling package GLIM,  which has been interfaced with ARC/INFO.	verb	23
1005	1	At the NWRRL work is underway ( Flowerdew and Green 1989 ) to solve such problems using the EM algorithm and the statistical modelling package GLIM,  which has been interfaced with ARC/INFO.	verb	29
1006	1	This is the so-called Chinese postman problem,  which provides a Hamiltonian circuit through the arcs ( as compared with the travelling salesman problem which is a minimum route through the network nodes ).	verb	5
1007	1	This is the so-called Chinese postman problem,  which provides a Hamiltonian circuit through the arcs ( as compared with the travelling salesman problem which is a minimum route through the network nodes ).	verb	30
1008	1	Paula looked every inch a model these days,  Arlene thought with a touch of proprietorial pride.	verb	14
1009	1	A good suit was a working model 's uniform—  Paula now bought two each season and wore them with perfectly matching accessories,  hat,  bag and shoes.	verb	8
1010	1	But the transformation of a leggy young filly into a sleekly beautiful racehorse had been her doing.	verb	12
1011	1	eighteen months on the model circuit had eliminated all trace of her former Somerset accent.	verb	5
1012	1	Madame Mattli was almost exactly as Paula had imagined she would be,  a petite perfectly turned out woman with an air of chic that was unmistakably French.	verb	20
1013	1	Her dark,  -streaked hair,  which she wore in a long bob,  had been cut by Vidal Sassoon and she wore a beautifully tailored black suit relieved only by a little white flounce at the neckline.	verb	2
1014	1	Madame Mattli might be a stickler for detail,  with a generous helping of the artistic temperament which kept her tight-coiled as a spring and which would explode into frenzy if the smallest detail was not as it should be,  but she also had a kind face and deep perceptive eyes.	verb	19
1015	1	Paula 's stomach turned a somersault.	verb	5
1016	1	The fact is that I have a vacancy arising for a couture model.	verb	8
1017	1	She did not want to lose Paula,  who was one of her best models,  but already she was enjoying the reflected glory that came from having personally trained a house model for one of the great London couture houses.	verb	21
1018	1	But inside she was bubbling with excitement.	verb	4
1019	1	Sharing a small spartan room with two other girls—  Northerners whose accent Paula found almost incomprehensible and with whom she had nothing incommon,  making breakfast in the communal kitchen,  queuing for the bath,  adhering to a strict curfew after which time the doors were locked and bolted—  none of these were restrictions Paula had the slightest intention of enduring forlong.	verb	33
1020	1	Sharing a small spartan room with two other girls—  Northerners whose accent Paula found almost incomprehensible and with whom she had nothing incommon,  making breakfast in the communal kitchen,  queuing for the bath,  adhering to a strict curfew after which time the doors were locked and bolted—  none of these were restrictions Paula had the slightest intention of enduring forlong.	verb	55
1021	1	Deep carpet covered the floors and the stairs swept upto the showrooms and the warren of workrooms beyond,  and though the window drapes and furnishings were ever-so-slightly faded,  asif they had seen better days,  they were of the finest silks and velvets and every corner was swept,  polished and cleaned daily sothat no single speck of dust,  letalone a cobweb,  dared show itself.	verb	14
1022	1	The crystal chandelier was for effect only—  lighting that would show off the clothes to their best advantage was brilliant yet discreet,  and along one wall were racks holding some of the ready-to-wear garments.	verb	21
1023	1	In contrast to this elegant frontage the workrooms beyond were a hive of frenzied activity.	verb	11
1024	1	Paula was amazed by the security arrangements that were necessary to ensure that the new season 's collections remained exclusive—  the windows at the rear of the premises were heavily barred and practically the first thing she had to do on commencing her employment was to sign a contract promising that she would not breathe a word about the designs she saw. 	verb	54
1025	1	Among the rich and famous who had come to the salon to have their hair cut,  tinted and set,  Paula recognised Dusty Springfield,  the pop singer,  her eyes big and sooty,  her lips pearly pink,  and was unable to suppress the thrill of excitement which ran through her.	verb	30
1026	1	Among the rich and famous who had come to the salon to have their hair cut,  tinted and set,  Paula recognised Dusty Springfield,  the pop singer,  her eyes big and sooty,  her lips pearly pink,  and was unable to suppress the thrill of excitement which ran through her.	verb	39
1027	1	It was Paula 's job to show samples,  parading slowly up and down infrontof the clients as they sat on the elegant spindle-leg chairs taking in every detail of the garments with a critical and practised eye.	verb	35
1028	1	For a whole week they had worked closely together,  sharing flasks of coffee and packets of cigarettes and Paula had grown to like the pixie ish little man who by his very nature offered her no challenge—  and no threat.	verb	25
1029	1	Usually the slightest whisper travelled like jungle drums through the world of fashion.	verb	4
1030	1	Usually the slightest whisper travelled like jungle drums through the world of fashion.	verb	6
1031	1	They walked back to South Audley Street together,  weaving their way through the lunchtime crowds on the pavements,  the tall,  striking girl and the young man whose pixie ish looks belied his twenty-six years.	verb	27
1032	1	They walked back to South Audley Street together,  weaving their way through the lunchtime crowds on the pavements,  the tall,  striking girl and the young man whose pixie ish looks belied his twenty-six years.	verb	28
1033	1	‘ I hear you have been seen going into the House of Oliver, ’ she said,  her immaculately painted lips tight with fury.	verb	17
1034	1	‘ I hear you have been seen going into the House of Oliver, ’ she said,  her immaculately painted lips tight with fury.	verb	18
1035	1	But to allow herself to be dictated to in this way when she knew she had done nothing wrong was tantamount to admitting guilt.	verb	6
1036	1	And she could n't bear the thought of being sucked back into the ebb tide of loneliness again either.	verb	13
1037	1	The showrooms of the House of Oliver were smaller and less grand than those at the House of Mattli but the décor was newer and fresher,  pale grey drapes,  ultra modern black furniture and a great deal of gleaming stainless steel.	verb	25
1038	1	Gary was in the workroom when Paula arrived,  pinning a length of vibrant pink chiffon sarong-style around one of his models.	verb	12
1039	1	Paula perched herself against the cutting table trying to look nonchalant.	verb	1
1040	1	Gary stared at her for a moment,  pins spewing from his mouth and catching on the front of his black jersey.	verb	8
1041	1	Even worse,  someone of her stature could make a hell of a lot of trouble for me,  evenif she does n't. ’	verb	5
1042	1	Paula said,  though she could feel the seeds of panic herself.	verb	7
1043	1	‘ I 'm sure she ca n't do justice to your designs.	verb	8
1044	1	It 's going to be a long struggle getting established and until I am I do n't see how… ’	verb	7
1045	1	For the first time she felt the stirrings of something like power.	verb	7
1046	1	Her smile spread.	verb	2
1047	1	Tense,  facing outwards,  Forster,  Lawton and Nell guarded Delaney as he intoned the seaman 's prayer of interment,  and then committed the canvas bag to the ocean.	verb	0
1048	1	The storm was abating rapidly,  the evening sky clearing in the west with the golden rays of the setting sun adding a dying colour to the sullen slate blue water.	verb	22
1049	1	The storm was abating rapidly,  the evening sky clearing in the west with the golden rays of the setting sun adding a dying colour to the sullen slate blue water.	verb	26
1050	1	The whiteness of the canvas body-bag dimmed beneath the onrushing sea,  faded at the edges,  then grew smaller,  greener,  and was gone.	verb	6
1051	1	We could still be looking for it when they blow us outof the water. ’	verb	9
1052	1	‘ One in ambush,  with the rest of us acting like beaters.	verb	11
1053	1	Forster 's breathing whistled outof the one-way valve.	verb	3
1054	1	Bloody handy in the circumstances. ’	verb	1
1055	1	Was it even now shadowing them,  moving soundlessly from cover to cover,  like a tiger in the steel jungle?	verb	4
1056	1	Was it even now shadowing them,  moving soundlessly from cover to cover,  like a tiger in the steel jungle?	verb	14
1057	1	Was it even now shadowing them,  moving soundlessly from cover to cover,  like a tiger in the steel jungle?	verb	17
1058	1	‘ Do n't want to rouse any suspicions.	verb	5
1059	1	‘ I feel like a Maharajah waiting for the tiger to pounce on the tied- up goat, ’ Forster grinned.	verb	5
1060	1	‘ I feel like a Maharajah waiting for the tiger to pounce on the tied- up goat, ’ Forster grinned.	verb	9
1061	1	He 'd never been one to exercise an over-,  yet the conditions were like the feeling of a tomb—  of an interment.	verb	6
1062	1	He 'd never been one to exercise an over-,  yet the conditions were like the feeling of a tomb—  of an interment.	verb	8
1063	1	He 'd never been one to exercise an over-,  yet the conditions were like the feeling of a tomb—  of an interment.	verb	21
1064	1	And the Uzi a primitive weapon,  the bio suit mistaken for some sort of ceremonial armour?	verb	14
1065	1	And the Uzi a primitive weapon,  the bio suit mistaken for some sort of ceremonial armour?	verb	15
1066	1	The radio on the dummy suddenly screeched into action as Delaney 's distorted voice gave it life.	verb	6
1067	1	If the approach was that way he would get no warning atall,  and it would be ontopof George—  his name for the dummy sitting like a drunken son-of-a-bitch—  before he knew it.	verb	26
1068	1	If the approach was that way he would get no warning atall,  and it would be ontopof George—  his name for the dummy sitting like a drunken son-of-a-bitch—  before he knew it.	verb	27
1069	1	In seconds,  poor old George would be spread around the room like an explosion in Harrod 's window,  and the thing would be away.	verb	13
1070	1	Asif in protest,  George uttered a blood-curdling,  lunatic-sounding cackle,  and fell fractionally forward.	verb	8
1071	1	in a defensive posture,  eyes searching the stacked containers,  trying to probe the black,  jagged recesses between them.	verb	14
1072	1	in a defensive posture,  eyes searching the stacked containers,  trying to probe the black,  jagged recesses between them.	verb	15
1073	1	Delaney took risks,  plummeting feet first through the hatchways,  and partly breaking his descent with the handrails,  falling like a parachutist,  rolling instantly deploying his Uzi against…	verb	20
1074	1	He winced at the memory as he hammered on the steel and then looked through the spy port.	verb	17
1075	1	In the stroboscopic view,  the giant pistons were the only things moving—  until a figure detached itself from the wall,  its grey colour exactly that of the background steel.	verb	2
1076	1	Like a chameleon,  it moved outof the aisle between machines,  then stopped,  and became utterly motionless.	verb	2
1077	1	Nell 's transceivered voice crackled in his headphones.	verb	2
1078	1	Instantly alert,  Forster checked through his spy port.	verb	7
1079	1	The back of Lawton 's head shook,  his -projected voice crackling.	verb	8
1080	1	She squared upto him,  defiantly,	verb	1
1081	1	Delaney averted his gaze from her,  afraid of what he had seen in her eyes.	verb	1
1082	1	Delaney fiddled awkwardly with his mask,  preparatory to putting it back on again.	verb	1
1083	1	A fly landed on the empty,  staring vizor,  and crawled across it.	verb	6
1084	1	Forster reached for his mask,  just as the hissing gas noise sounded right ontopof him,  ending with a little shriek.	verb	8
1085	1	The curtain was a dense,  opaque greenish-yellow,  and something was right behind it,  a shape pressing against the humped plastic standing there looking down at him,  half seen,  half imagined.	verb	18
1086	1	But it struck with the speed of an attacking snake.	verb	9
1087	1	Once free of the knotted tentacles of the eastern suburbs,  Dalgliesh made good time and by three he was driving through Lydsett village.	verb	5
1088	1	Here a right turn took him off the coastal road onto what was little more than a smoothly macadamed track bordered by water-filled ditches and fringed by a golden haze of reeds,  their lumbered heads straining in the wind.	verb	28
1089	1	Here a right turn took him off the coastal road onto what was little more than a smoothly macadamed track bordered by water-filled ditches and fringed by a golden haze of reeds,  their lumbered heads straining in the wind.	verb	29
1090	1	Here a right turn took him off the coastal road onto what was little more than a smoothly macadamed track bordered by water-filled ditches and fringed by a golden haze of reeds,  their lumbered heads straining in the wind.	verb	33
1091	1	Here a right turn took him off the coastal road onto what was little more than a smoothly macadamed track bordered by water-filled ditches and fringed by a golden haze of reeds,  their lumbered heads straining in the wind.	verb	35
1092	1	And now,  for the first time,  he thought that he could smell the North Sea,  that potent but half- tang evoking nostalgic memories of childhood holidays,  of solitary adolescent walks as he struggled with his first poems,  of his aunt 's tall figure at his side,  binoculars round her neck,  striding towards the haunts of her beloved birds.	verb	32
1093	1	And now,  for the first time,  he thought that he could smell the North Sea,  that potent but half- tang evoking nostalgic memories of childhood holidays,  of solitary adolescent walks as he struggled with his first poems,  of his aunt 's tall figure at his side,  binoculars round her neck,  striding towards the haunts of her beloved birds.	verb	53
1094	1	Its continued presence always surprised him since it served no purpose that he could see except symbolically to cut off the headland and to give travellers pause to consider whether they really wanted to continue.	verb	16
1095	1	Its continued presence always surprised him since it served no purpose that he could see except symbolically to cut off the headland and to give travellers pause to consider whether they really wanted to continue.	verb	21
1096	1	It swung open at his touch but closing it,  as always,  was more difficult and he lugged and half lifted it into place and slipped the circle of wire over the gatepost with a familiar sensation of having turned his back on the workaday world and entered country which,  nomatterhow frequent his visits,  would always be alien territory.	verb	56
1097	1	It swung open at his touch but closing it,  as always,  was more difficult and he lugged and half lifted it into place and slipped the circle of wire over the gatepost with a familiar sensation of having turned his back on the workaday world and entered country which,  nomatterhow frequent his visits,  would always be alien territory.	verb	57
1098	1	To his right the ground rose gently towards the southern cliffs and he could see the dark mouth of a concrete pillbox,  undemolished since the war,  and as seemingly indestructible as the great hulks of -battered concrete,  remnants of the old fortifications which lay -submerged in the sand along part of the beach.	verb	6
1099	1	To his right the ground rose gently towards the southern cliffs and he could see the dark mouth of a concrete pillbox,  undemolished since the war,  and as seemingly indestructible as the great hulks of -battered concrete,  remnants of the old fortifications which lay -submerged in the sand along part of the beach.	verb	21
1100	1	To his right the ground rose gently towards the southern cliffs and he could see the dark mouth of a concrete pillbox,  undemolished since the war,  and as seemingly indestructible as the great hulks of -battered concrete,  remnants of the old fortifications which lay -submerged in the sand along part of the beach.	verb	35
1101	1	To the north the broken arches and stumps of the ruined Benedictine abbey gleamed golden in the afternoon sun against the crinkled blue of the sea and,  breasting a small ridge,  he glimpsed for the first time the topsail of Larksoken Mill and beyond it,  against the skyline,  the great grey bulk of Larksoken Nuclear power Station.	verb	14
1102	1	The road he was on,  veering left,  would lead eventually to the station but was,  he knew,  seldom used since normal traffic and all heavy vehicles used the new access road to the north.	verb	5
1103	1	The headland was empty and almost bare,  the few straggling trees,  distorted by the wind,  struggled to keep their precarious hold in the uncompromising soil.	verb	6
1104	1	The headland was empty and almost bare,  the few straggling trees,  distorted by the wind,  struggled to keep their precarious hold in the uncompromising soil.	verb	9
1105	1	The headland was empty and almost bare,  the few straggling trees,  distorted by the wind,  struggled to keep their precarious hold in the uncompromising soil.	verb	23
1106	1	And now he was passing a second and more dilapidated pillbox and it struck him that the whole headland had the desolate look of an old battlefield,  the corpses long since carted away but the air vibrating still with the gunfire of long-lost battles,  while the power station loomed over it like a grandiose modern monument to the unknown dead.	verb	10
1107	1	And now he was passing a second and more dilapidated pillbox and it struck him that the whole headland had the desolate look of an old battlefield,  the corpses long since carted away but the air vibrating still with the gunfire of long-lost battles,  while the power station loomed over it like a grandiose modern monument to the unknown dead.	verb	21
1108	1	And now he was passing a second and more dilapidated pillbox and it struck him that the whole headland had the desolate look of an old battlefield,  the corpses long since carted away but the air vibrating still with the gunfire of long-lost battles,  while the power station loomed over it like a grandiose modern monument to the unknown dead.	verb	36
1109	1	And now he was passing a second and more dilapidated pillbox and it struck him that the whole headland had the desolate look of an old battlefield,  the corpses long since carted away but the air vibrating still with the gunfire of long-lost battles,  while the power station loomed over it like a grandiose modern monument to the unknown dead.	verb	42
1110	1	And now he was passing a second and more dilapidated pillbox and it struck him that the whole headland had the desolate look of an old battlefield,  the corpses long since carted away but the air vibrating still with the gunfire of long-lost battles,  while the power station loomed over it like a grandiose modern monument to the unknown dead.	verb	53
1111	1	Once she knew you were on your way to Norfolk you were a predestined victim.	verb	13
1112	1	In her publicity photographs she could,  he recalled,  look beautiful in a somewhat intimidating,  intellectual and very English mould.	verb	18
